City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
345,Novaya Lyalya,RU,43.1225,132.3583,67.89,91,89,4.09,overcast clouds
346,Namibe,AO,-8.8368,13.2343,68.0,88,6,5.75,clear sky
347,Verkhniye Tatyshly,RU,43.1225,132.3583,67.89,91,89,4.09,overcast clouds
348,Bethanien,NA,-26.502,17.1583,52.48,51,0,4.79,clear sky
349,Flagstaff,US,38.3032,-77.4605,95.0,52,0,8.05,clear sky
350,Coquimbo,CL,-53.15,-70.9167,35.62,80,75,23.02,broken clouds
351,Verkhoyansk,RU,43.1225,132.3583,67.89,91,89,4.09,overcast clouds
352,Urumqi,CN,22.7886,100.9748,65.64,98,100,2.08,overcast clouds
353,Safranbolu,TR,38.0794,31.3664,60.58,62,0,5.84,clear sky
354,Emirdag,TR,38.0794,31.3664,60.58,62,0,5.84,clear sky
355,Dayong,CN,22.7886,100.9748,65.64,98,100,2.08,overcast clouds
356,Nicolas Bravo,MX,22.8909,-109.9124,97.61,49,0,17.27,clear sky
357,Komsomolskiy,RU,43.1225,132.3583,67.89,91,89,4.09,overcast clouds
358,Pangdan,PH,6.0577,124.4666,78.01,82,75,4.0,broken clouds
359,Talnakh,RU,43.1225,132.3583,67.89,91,89,4.09,overcast clouds
360,Verkhnyaya Inta,RU,43.1225,132.3583,67.89,91,89,4.09,overcast clouds
361,Ghanzi,PA,8.3333,-80.5167,85.87,87,100,3.62,overcast clouds
362,Shingu,JP,35.0,132.2167,75.13,66,100,6.35,overcast clouds
363,Saint-Francois,FR,46.4154,3.9054,67.44,73,0,2.3,clear sky
364,Prince Rupert,CA,51.226,-58.6502,56.91,87,100,14.16,overcast clouds
365,San Cristobal,EC,-0.7393,-90.3518,78.76,100,94,8.01,overcast clouds
366,Kathu,ZA,-33.5906,26.891,56.17,97,100,1.99,overcast clouds
367,Kiama,US,42.6001,-73.9662,96.17,47,47,1.99,scattered clouds
368,Innisfail,US,42.6001,-73.9662,96.17,47,47,1.99,scattered clouds
369,Mount Gambier,US,42.6001,-73.9662,96.17,47,47,1.99,scattered clouds
370,Ottawa,US,38.3032,-77.4605,95.0,52,0,8.05,clear sky
371,Lata,SB,-8.145,159.5921,81.61,77,100,6.8,overcast clouds
372,Malwan,IN,25.9667,84.8667,80.53,82,100,8.9,moderate rain
373,Moussoro,TD,13.2954,19.6966,75.34,80,97,22.21,moderate rain
374,Banjar,ID,-8.345,113.6058,71.04,90,6,3.83,clear sky
375,Pilar,PH,6.0577,124.4666,78.01,82,75,4.0,broken clouds
376,Sangar,RU,43.1225,132.3583,67.89,91,89,4.09,overcast clouds
377,Port-Cartier,CA,51.226,-58.6502,56.91,87,100,14.16,overcast clouds
378,Gander,CA,51.226,-58.6502,56.91,87,100,14.16,overcast clouds
379,Tura,RU,43.1225,132.3583,67.89,91,89,4.09,overcast clouds
380,Snasa,NO,71.0357,27.8492,51.75,100,0,2.3,clear sky
381,Aflu,DZ,36.2642,2.7539,74.48,33,0,4.38,clear sky
382,Monroe,US,38.3032,-77.4605,95.0,52,0,8.05,clear sky
383,Wulanhaote,CN,22.7886,100.9748,65.64,98,100,2.08,overcast clouds
384,Ginda,IN,30.6945,78.4932,66.11,98,99,1.48,overcast clouds
385,Khasan,RU,43.1225,132.3583,67.89,91,89,4.09,overcast clouds
386,Port Hardy,CA,51.226,-58.6502,56.91,87,100,14.16,overcast clouds
387,Soligalich,RU,43.1225,132.3583,67.89,91,89,4.09,overcast clouds
388,Abaete,BR,-1.195,-46.02,75.85,88,80,5.82,broken clouds
389,Xiongshi,CN,22.7886,100.9748,65.64,98,100,2.08,overcast clouds
390,Kruisfontein,ZA,-33.5906,26.891,56.17,97,100,1.99,overcast clouds
391,Gat,LY,32.767,22.6367,76.08,69,0,25.52,clear sky
392,Shaowu,CN,22.7886,100.9748,65.64,98,100,2.08,overcast clouds
393,Manokwari,ID,-8.345,113.6058,71.04,90,6,3.83,clear sky
394,Kungurtug,RU,43.1225,132.3583,67.89,91,89,4.09,overcast clouds
395,Haibowan,CN,22.7886,100.9748,65.64,98,100,2.08,overcast clouds
396,Yulara,US,42.6001,-73.9662,96.17,47,47,1.99,scattered clouds
397,Cartagena,CO,6.3017,-70.2041,80.19,81,55,5.57,broken clouds
398,Byron Bay,US,42.6001,-73.9662,96.17,47,47,1.99,scattered clouds
399,Tuy Hoa,VN,9.1769,105.15,76.86,90,100,4.81,overcast clouds
400,Somerville,US,38.3032,-77.4605,95.0,52,0,8.05,clear sky
401,Ostrovnoy,RU,43.1225,132.3583,67.89,91,89,4.09,overcast clouds
402,North Myrtle Beach,US,38.3032,-77.4605,95.0,52,0,8.05,clear sky
403,Misterbianco,IT,40.9559,17.2896,79.72,53,0,2.75,clear sky
404,Lavara,GR,41.2667,26.3833,66.79,52,0,3.4,clear sky
405,Bilma,NE,14.9709,8.8879,78.89,60,100,15.95,overcast clouds
406,Warrnambool,US,42.6001,-73.9662,96.17,47,47,1.99,scattered clouds
407,San Francisco De Macoris,DO,19.2952,-70.2554,93.88,60,32,11.74,scattered clouds
408,Havelock,US,38.3032,-77.4605,95.0,52,0,8.05,clear sky
409,Shkotovo-22,RU,43.1225,132.3583,67.89,91,89,4.09,overcast clouds
410,Masterton,NZ,-46.6,168.3333,39.79,72,100,6.96,overcast clouds
411,Hayden,US,38.3032,-77.4605,95.0,52,0,8.05,clear sky
412,Mangrol,IN,25.9667,84.8667,80.53,82,100,8.9,moderate rain
413,Maragogi,BR,-1.195,-46.02,75.85,88,80,5.82,broken clouds
414,Menongue,AO,-8.8368,13.2343,68.0,88,6,5.75,clear sky
415,Sidi Bin Nur,TN,35.5333,10.9167,84.11,71,0,9.55,clear sky
416,Aswan,EG,31.2156,29.9553,77.54,73,0,12.66,clear sky
417,Fairbanks,US,38.3032,-77.4605,95.0,52,0,8.05,clear sky
418,Maniitsoq,GL,60.1432,-45.2371,50.36,85,16,13.94,few clouds
419,Half Moon Bay,US,38.3032,-77.4605,95.0,52,0,8.05,clear sky
420,Turayf,SA,17.4924,44.1277,88.45,49,100,10.94,overcast clouds
421,High Level,CA,51.226,-58.6502,56.91,87,100,14.16,overcast clouds
422,Perelyub,RU,43.1225,132.3583,67.89,91,89,4.09,overcast clouds
423,Galiwinku,US,42.6001,-73.9662,96.17,47,47,1.99,scattered clouds
424,Yugorsk,RU,43.1225,132.3583,67.89,91,89,4.09,overcast clouds
425,Los Llanos De Aridane,ES,43.5547,-5.9248,69.19,82,75,3.44,broken clouds
426,Miquelon,PM,47.0975,-56.3814,60.8,86,91,34.92,overcast clouds
427,Ihosy,MG,-19.65,47.3167,49.32,91,100,9.08,overcast clouds
428,Isabela,US,38.3032,-77.4605,95.0,52,0,8.05,clear sky
429,Kloulklubed,TL,-8.9266,125.4092,57.11,93,91,3.74,overcast clouds
430,Catalina,CA,51.226,-58.6502,56.91,87,100,14.16,overcast clouds
431,Lakes Entrance,US,42.6001,-73.9662,96.17,47,47,1.99,scattered clouds
432,Namie,JP,35.0,132.2167,75.13,66,100,6.35,overcast clouds
433,Bahia Blanca,AR,-54.8,-68.3,31.66,86,100,21.85,snow
434,Walvis Bay,NA,-26.502,17.1583,52.48,51,0,4.79,clear sky
435,Xam Nua,LA,20.4197,104.0439,68.16,99,100,1.54,overcast clouds
436,Chik,RU,43.1225,132.3583,67.89,91,89,4.09,overcast clouds
437,Yumen,CN,22.7886,100.9748,65.64,98,100,2.08,overcast clouds
438,Kihei,US,38.3032,-77.4605,95.0,52,0,8.05,clear sky
439,Dukat,RU,43.1225,132.3583,67.89,91,89,4.09,overcast clouds
440,Ocampo,MX,22.8909,-109.9124,97.61,49,0,17.27,clear sky
441,Torbay,CA,51.226,-58.6502,56.91,87,100,14.16,overcast clouds
442,Acapulco,MX,22.8909,-109.9124,97.61,49,0,17.27,clear sky
443,Floro,NO,71.0357,27.8492,51.75,100,0,2.3,clear sky
444,Mahibadhoo,MV,-0.6,73.0833,80.94,69,100,2.84,overcast clouds
445,Shelburne,CA,51.226,-58.6502,56.91,87,100,14.16,overcast clouds
446,Ust-Tsilma,RU,43.1225,132.3583,67.89,91,89,4.09,overcast clouds
447,Poole,GB,50.7167,-2.0,67.37,80,75,6.91,broken clouds
448,Tambun,ID,-8.345,113.6058,71.04,90,6,3.83,clear sky
449,Opuwo,NA,-26.502,17.1583,52.48,51,0,4.79,clear sky
450,Belawan,ID,-8.345,113.6058,71.04,90,6,3.83,clear sky
451,Bridlington,GB,50.7167,-2.0,67.37,80,75,6.91,broken clouds
452,Bemidji,US,38.3032,-77.4605,95.0,52,0,8.05,clear sky
453,Biak,ID,-8.345,113.6058,71.04,90,6,3.83,clear sky
454,Campbell River,CA,51.226,-58.6502,56.91,87,100,14.16,overcast clouds
455,Longonjo,AO,-8.8368,13.2343,68.0,88,6,5.75,clear sky
456,Moindou,GB,51.5407,-2.4184,66.97,74,100,3.0,overcast clouds
457,Buariki,KI,3.0707,172.7902,81.28,78,70,7.76,light rain
458,San Juan,US,38.3032,-77.4605,95.0,52,0,8.05,clear sky
459,Emerald,US,42.6001,-73.9662,96.17,47,47,1.99,scattered clouds
460,Bacuit,PH,6.0577,124.4666,78.01,82,75,4.0,broken clouds
461,Kaohsiung,TW,22.6163,120.3133,85.03,86,40,3.0,scattered clouds
462,Hercegszanto,HU,45.95,18.9392,72.66,31,0,1.92,clear sky
463,Luena,AO,-8.8368,13.2343,68.0,88,6,5.75,clear sky
464,Jujuy,AR,-54.8,-68.3,31.66,86,100,21.85,snow
465,Labuan,MY,4.95,100.6333,74.34,91,100,3.09,overcast clouds
466,Uetze,DE,53.015,13.9992,80.22,37,65,8.16,broken clouds
467,Boralday,KZ,48.8264,58.1442,69.53,44,97,8.41,overcast clouds
468,Fort Nelson,CA,51.226,-58.6502,56.91,87,100,14.16,overcast clouds
469,Meulaboh,ID,-8.345,113.6058,71.04,90,6,3.83,clear sky
470,Smolenka,RU,43.1225,132.3583,67.89,91,89,4.09,overcast clouds
471,Inongo,CD,1.5,21.05,73.26,92,97,2.37,light rain
472,Salalah,OM,22.9333,57.5333,81.66,81,94,4.99,light rain
473,Huacho,PE,-11.1067,-77.605,64.54,75,33,11.07,scattered clouds
474,Pontes E Lacerda,BR,-1.195,-46.02,75.85,88,80,5.82,broken clouds
475,Egvekinot,RU,43.1225,132.3583,67.89,91,89,4.09,overcast clouds
476,Timbiqui,CO,6.3017,-70.2041,80.19,81,55,5.57,broken clouds
477,Sambava,MG,-19.65,47.3167,49.32,91,100,9.08,overcast clouds
478,Porto Novo,CV,14.8961,-24.4956,76.51,88,75,5.82,broken clouds
479,Aban,RU,43.1225,132.3583,67.89,91,89,4.09,overcast clouds
480,Seymchan,RU,43.1225,132.3583,67.89,91,89,4.09,overcast clouds
481,Dunedin,NZ,-46.6,168.3333,39.79,72,100,6.96,overcast clouds
482,Broome,US,42.6001,-73.9662,96.17,47,47,1.99,scattered clouds
483,Kitimat,CA,51.226,-58.6502,56.91,87,100,14.16,overcast clouds
484,Saint-Georges,GD,12.0564,-61.7485,80.28,83,40,8.05,scattered clouds
485,Andenes,NO,71.0357,27.8492,51.75,100,0,2.3,clear sky
486,Oranjemund,NA,-26.502,17.1583,52.48,51,0,4.79,clear sky
487,Rantepao,ID,-8.345,113.6058,71.04,90,6,3.83,clear sky
488,Shimoda,JP,35.0,132.2167,75.13,66,100,6.35,overcast clouds
489,Faanui,PF,-23.1203,-134.9692,73.35,75,0,3.98,clear sky
490,Pouebo,GB,51.5407,-2.4184,66.97,74,100,3.0,overcast clouds
491,Pula,HR,44.8683,13.8481,74.57,49,0,4.61,clear sky
492,Vanimo,PG,-2.6741,141.3028,76.42,88,100,3.49,overcast clouds
493,Bud,NO,71.0357,27.8492,51.75,100,0,2.3,clear sky
494,Bom Jesus,BR,-1.195,-46.02,75.85,88,80,5.82,broken clouds
495,Elizabeth City,US,38.3032,-77.4605,95.0,52,0,8.05,clear sky
496,Taburi,PH,6.0577,124.4666,78.01,82,75,4.0,broken clouds
497,Stavyshche,UA,49.5464,39.0899,59.77,93,100,7.34,light rain
498,Jabiru,US,42.6001,-73.9662,96.17,47,47,1.99,scattered clouds
499,Saldanha,ZA,-33.5906,26.891,56.17,97,100,1.99,overcast clouds
500,Kattivakkam,IN,25.9667,84.8667,80.53,82,100,8.9,moderate rain
501,Dauphin,CA,51.226,-58.6502,56.91,87,100,14.16,overcast clouds
502,Laje,BR,-1.195,-46.02,75.85,88,80,5.82,broken clouds
503,Herat,AF,34.5,62.0,81.05,15,0,22.1,clear sky
504,Angoche,MZ,-19.8436,34.8389,68.09,94,0,5.75,clear sky
505,Norrkoping,SE,67.8557,20.2251,56.32,77,19,8.05,few clouds
506,Belaya Gora,RU,43.1225,132.3583,67.89,91,89,4.09,overcast clouds
507,Madang,PG,-2.6741,141.3028,76.42,88,100,3.49,overcast clouds
508,Shu,KZ,48.8264,58.1442,69.53,44,97,8.41,overcast clouds
509,Rungata,KI,3.0707,172.7902,81.28,78,70,7.76,light rain
510,Tymovskoye,RU,43.1225,132.3583,67.89,91,89,4.09,overcast clouds
511,Tambul,SD,16.1525,36.2032,77.4,71,100,23.89,overcast clouds
512,Dudinka,RU,43.1225,132.3583,67.89,91,89,4.09,overcast clouds
513,Palana,RU,43.1225,132.3583,67.89,91,89,4.09,overcast clouds
514,Karratha,US,42.6001,-73.9662,96.17,47,47,1.99,scattered clouds
515,Kentau,KZ,48.8264,58.1442,69.53,44,97,8.41,overcast clouds
516,Flinders,US,42.6001,-73.9662,96.17,47,47,1.99,scattered clouds
517,Cehegin,ES,43.5547,-5.9248,69.19,82,75,3.44,broken clouds
518,Lusaka,ZM,-10.3845,28.698,71.53,41,87,4.12,overcast clouds
519,Srednekolymsk,RU,43.1225,132.3583,67.89,91,89,4.09,overcast clouds
520,Atar,MR,20.5169,-13.0499,96.4,14,43,6.2,scattered clouds
521,Nampula,MZ,-19.8436,34.8389,68.09,94,0,5.75,clear sky
522,Erenhot,CN,22.7886,100.9748,65.64,98,100,2.08,overcast clouds
523,Zaranj,AF,34.5,62.0,81.05,15,0,22.1,clear sky
524,Rocha,UY,-32.6833,-57.6333,61.32,94,100,5.75,overcast clouds
525,Alegria,PH,6.0577,124.4666,78.01,82,75,4.0,broken clouds
526,Road Town,VG,18.4167,-64.6167,87.89,74,40,13.8,scattered clouds
527,Rosarito,MX,22.8909,-109.9124,97.61,49,0,17.27,clear sky
528,Arucas,ES,43.5547,-5.9248,69.19,82,75,3.44,broken clouds
529,Vostok,RU,43.1225,132.3583,67.89,91,89,4.09,overcast clouds
530,Luderitz,NA,-26.502,17.1583,52.48,51,0,4.79,clear sky
531,Yakeshi,CN,22.7886,100.9748,65.64,98,100,2.08,overcast clouds
532,Madhogarh,IN,25.9667,84.8667,80.53,82,100,8.9,moderate rain
533,Vardo,NO,71.0357,27.8492,51.75,100,0,2.3,clear sky
534,Kaeo,NZ,-46.6,168.3333,39.79,72,100,6.96,overcast clouds
535,Bonavista,CA,51.226,-58.6502,56.91,87,100,14.16,overcast clouds
536,Shatrovo,RU,43.1225,132.3583,67.89,91,89,4.09,overcast clouds
537,Vung Tau,VN,9.1769,105.15,76.86,90,100,4.81,overcast clouds
538,Bahia De Caraquez,EC,-0.7393,-90.3518,78.76,100,94,8.01,overcast clouds
539,Gainesville,US,38.3032,-77.4605,95.0,52,0,8.05,clear sky
540,Sao Felix Do Xingu,BR,-1.195,-46.02,75.85,88,80,5.82,broken clouds
541,La Paz,MX,22.8909,-109.9124,97.61,49,0,17.27,clear sky
542,Kuytun,CN,22.7886,100.9748,65.64,98,100,2.08,overcast clouds
543,Roma,US,42.6001,-73.9662,96.17,47,47,1.99,scattered clouds
544,Brokopondo,SR,5.8833,-55.0833,86.02,70,20,6.91,few clouds
545,Victoria,HK,22.2855,114.1577,86.38,84,21,5.99,few clouds
546,Caborca,MX,22.8909,-109.9124,97.61,49,0,17.27,clear sky
547,Petropavlovsk-Kamchatskiy,RU,43.1225,132.3583,67.89,91,89,4.09,overcast clouds
548,Fallon,US,38.3032,-77.4605,95.0,52,0,8.05,clear sky
549,Unecha,RU,43.1225,132.3583,67.89,91,89,4.09,overcast clouds
550,Manzil Tamim,TN,35.5333,10.9167,84.11,71,0,9.55,clear sky
551,Camana,PE,-11.1067,-77.605,64.54,75,33,11.07,scattered clouds
552,Ngukurr,US,42.6001,-73.9662,96.17,47,47,1.99,scattered clouds
553,Temyasovo,RU,43.1225,132.3583,67.89,91,89,4.09,overcast clouds
554,Kibala,AO,-8.8368,13.2343,68.0,88,6,5.75,clear sky
555,San Martin,AR,-54.8,-68.3,31.66,86,100,21.85,snow
556,Winnemucca,US,38.3032,-77.4605,95.0,52,0,8.05,clear sky
557,Aranos,NA,-26.502,17.1583,52.48,51,0,4.79,clear sky
558,Cayenne,GD,12.0564,-61.7485,80.28,83,40,8.05,scattered clouds
559,Tiarei,PF,-23.1203,-134.9692,73.35,75,0,3.98,clear sky
560,Akyab,MM,20.15,94.9167,80.38,79,100,3.38,overcast clouds
561,Santa Rosa,AR,-54.8,-68.3,31.66,86,100,21.85,snow
562,Port Antonio,JM,18.18,-76.4612,91.99,64,29,13.4,scattered clouds
563,Trat,TH,11.2126,99.5117,73.94,93,100,11.14,moderate rain
564,Sarakhs,IR,31.8972,54.3675,82.51,16,0,4.61,clear sky
565,Arinos,BR,-1.195,-46.02,75.85,88,80,5.82,broken clouds
566,Guaymas,MX,22.8909,-109.9124,97.61,49,0,17.27,clear sky
567,Bokspits,PA,8.3333,-80.5167,85.87,87,100,3.62,overcast clouds
568,Ankang,CN,22.7886,100.9748,65.64,98,100,2.08,overcast clouds
569,Mapiripan,CO,6.3017,-70.2041,80.19,81,55,5.57,broken clouds
570,Grand Gaube,MU,-20.4081,57.7,68.29,83,75,24.16,light intensity shower rain
571,Grand Island,US,38.3032,-77.4605,95.0,52,0,8.05,clear sky
572,Gamba,GA,-3.432,10.6554,70.39,93,88,7.76,overcast clouds
573,Puyang,CN,22.7886,100.9748,65.64,98,100,2.08,overcast clouds
574,Hasaki,JP,35.0,132.2167,75.13,66,100,6.35,overcast clouds
575,Uyuni,BO,-20.4597,-66.825,49.8,35,45,5.66,scattered clouds
576,Mahon,ES,43.5547,-5.9248,69.19,82,75,3.44,broken clouds
577,Halifax,CA,51.226,-58.6502,56.91,87,100,14.16,overcast clouds
578,Gardez,AF,34.5,62.0,81.05,15,0,22.1,clear sky
579,Benguela,AO,-8.8368,13.2343,68.0,88,6,5.75,clear sky
580,Whithorn,GB,50.7167,-2.0,67.37,80,75,6.91,broken clouds
581,Margate,ZA,-33.5906,26.891,56.17,97,100,1.99,overcast clouds
582,San Rafael,BO,-20.4597,-66.825,49.8,35,45,5.66,scattered clouds
583,Asau,RO,46.4333,26.4,70.72,61,19,5.55,few clouds
584,Russell,NZ,-46.6,168.3333,39.79,72,100,6.96,overcast clouds
585,Ciudad Bolivar,VE,8.1222,-63.5497,84.72,67,82,3.87,broken clouds
586,Hudiksvall,SE,67.8557,20.2251,56.32,77,19,8.05,few clouds
587,Zlobin,HR,45.2924,14.6541,70.59,71,2,5.35,clear sky
588,Zhangye,CN,22.7886,100.9748,65.64,98,100,2.08,overcast clouds
589,Neuquen,AR,-54.8,-68.3,31.66,86,100,21.85,snow
590,Quebec,CA,51.226,-58.6502,56.91,87,100,14.16,overcast clouds
591,Mongu,ZM,-10.3845,28.698,71.53,41,87,4.12,overcast clouds
592,Lorengau,PG,-2.6741,141.3028,76.42,88,100,3.49,overcast clouds
593,Saronno,IT,40.9559,17.2896,79.72,53,0,2.75,clear sky
594,Lodja,CD,1.5,21.05,73.26,92,97,2.37,light rain
595,Tessalit,ML,20.0,-3.0,91.62,42,49,7.29,light rain
596,Buraydah,SA,17.4924,44.1277,88.45,49,100,10.94,overcast clouds
597,Berezovyy,RU,43.1225,132.3583,67.89,91,89,4.09,overcast clouds
598,Nouadhibou,MR,20.5169,-13.0499,96.4,14,43,6.2,scattered clouds
599,Valparaiso,CL,-53.15,-70.9167,35.62,80,75,23.02,broken clouds
600,Hailar,CN,22.7886,100.9748,65.64,98,100,2.08,overcast clouds
601,Papar,MY,4.95,100.6333,74.34,91,100,3.09,overcast clouds
602,San Lawrenz,MT,36.0553,14.204,79.86,75,0,1.36,clear sky
603,Port Hueneme,US,38.3032,-77.4605,95.0,52,0,8.05,clear sky
604,North Bend,US,38.3032,-77.4605,95.0,52,0,8.05,clear sky
605,Oistins,BB,13.2167,-59.5167,84.81,95,40,16.11,scattered clouds
606,Fonte Boa,BR,-1.195,-46.02,75.85,88,80,5.82,broken clouds
607,Bargarh,IN,25.9667,84.8667,80.53,82,100,8.9,moderate rain
608,San Carlos,PY,-23.4923,-58.7972,78.94,33,100,6.17,overcast clouds
609,Hovd,MN,48.0056,91.6419,54.66,56,5,3.87,clear sky
610,Aykhal,RU,43.1225,132.3583,67.89,91,89,4.09,overcast clouds
611,Thinadhoo,MV,-0.6,73.0833,80.94,69,100,2.84,overcast clouds
612,Mandali,IQ,33.7499,45.5541,97.72,10,0,12.53,clear sky
613,Teya,RU,43.1225,132.3583,67.89,91,89,4.09,overcast clouds
614,Marsa Matruh,EG,31.2156,29.9553,77.54,73,0,12.66,clear sky
615,Basoko,CD,1.5,21.05,73.26,92,97,2.37,light rain
616,Mananara,MG,-19.65,47.3167,49.32,91,100,9.08,overcast clouds
617,Vondrozo,MG,-19.65,47.3167,49.32,91,100,9.08,overcast clouds
618,Shenjiamen,CN,22.7886,100.9748,65.64,98,100,2.08,overcast clouds
619,Bambanglipuro,ID,-8.345,113.6058,71.04,90,6,3.83,clear sky
620,Georgetown,US,38.3032,-77.4605,95.0,52,0,8.05,clear sky
621,La Libertad,EC,-2.2333,-80.9,69.46,83,100,9.22,overcast clouds
622,Capaci,IT,40.9559,17.2896,79.72,53,0,2.75,clear sky
623,Kerema,PG,-2.6741,141.3028,76.42,88,100,3.49,overcast clouds
624,Ajaccio,FR,47.6703,-2.9918,67.28,81,19,9.24,few clouds
625,Hasilpur,PK,25.2088,64.6357,82.74,84,100,17.72,overcast clouds
626,La Ermita,MX,20.4139,-101.9936,86.32,28,89,6.49,overcast clouds
627,Beloha,MG,-19.65,47.3167,49.32,91,100,9.08,overcast clouds
628,Plettenberg Bay,ZA,-33.5906,26.891,56.17,97,100,1.99,overcast clouds
629,Shahrud,IR,31.8972,54.3675,82.51,16,0,4.61,clear sky
630,Brigantine,US,38.3032,-77.4605,95.0,52,0,8.05,clear sky
631,Ahuimanu,US,38.3032,-77.4605,95.0,52,0,8.05,clear sky
632,Praia Da Vitoria,PT,32.6667,-17.1,73.71,81,5,7.23,clear sky
633,Saint-Jerome,CA,51.226,-58.6502,56.91,87,100,14.16,overcast clouds
634,Stephenville Crossing,CA,51.226,-58.6502,56.91,87,100,14.16,overcast clouds
635,Kahului,US,38.3032,-77.4605,95.0,52,0,8.05,clear sky
636,Pathein,MM,20.15,94.9167,80.38,79,100,3.38,overcast clouds
637,San Pedro,AR,-54.8,-68.3,31.66,86,100,21.85,snow
638,Sogdiondon,RU,43.1225,132.3583,67.89,91,89,4.09,overcast clouds
639,Kangaatsiaq,GL,60.1432,-45.2371,50.36,85,16,13.94,few clouds
640,Kaseda,JP,35.0,132.2167,75.13,66,100,6.35,overcast clouds
641,Socorro,US,38.3032,-77.4605,95.0,52,0,8.05,clear sky
642,Phimai,TH,11.2126,99.5117,73.94,93,100,11.14,moderate rain
643,Villa Carlos Paz,AR,-54.8,-68.3,31.66,86,100,21.85,snow
644,Riachao Do Jacuipe,BR,-1.195,-46.02,75.85,88,80,5.82,broken clouds
645,Cap Malheureux,MU,-20.4081,57.7,68.29,83,75,24.16,light intensity shower rain
646,Tatarbunary,UA,49.5464,39.0899,59.77,93,100,7.34,light rain
647,Mokhotlong,LS,-29.2894,29.0675,39.22,73,53,4.5,broken clouds
648,Barabai,ID,-8.345,113.6058,71.04,90,6,3.83,clear sky
649,Hays,US,38.3032,-77.4605,95.0,52,0,8.05,clear sky
650,Bechem,GH,5.7947,0.8973,75.31,75,32,10.76,scattered clouds
651,Dalbandin,PK,25.2088,64.6357,82.74,84,100,17.72,overcast clouds
652,Cootamundra,US,42.6001,-73.9662,96.17,47,47,1.99,scattered clouds
653,Dengzhou,CN,22.7886,100.9748,65.64,98,100,2.08,overcast clouds
654,Honggang,CN,22.7886,100.9748,65.64,98,100,2.08,overcast clouds
655,Yar-Sale,RU,43.1225,132.3583,67.89,91,89,4.09,overcast clouds
656,Huarmey,PE,-11.1067,-77.605,64.54,75,33,11.07,scattered clouds
657,Birobidzhan,RU,43.1225,132.3583,67.89,91,89,4.09,overcast clouds
658,Leshukonskoye,RU,43.1225,132.3583,67.89,91,89,4.09,overcast clouds
659,Florina,GR,41.2667,26.3833,66.79,52,0,3.4,clear sky
660,Puerto Del Rosario,ES,43.5547,-5.9248,69.19,82,75,3.44,broken clouds
661,Denpasar,ID,-8.345,113.6058,71.04,90,6,3.83,clear sky
662,Benito Juarez,MX,22.8909,-109.9124,97.61,49,0,17.27,clear sky
663,Radeberg,DE,53.015,13.9992,80.22,37,65,8.16,broken clouds
664,Eskasem,AF,34.5,62.0,81.05,15,0,22.1,clear sky
665,Neiafu,TO,-21.2,-175.2,77.16,83,40,9.22,scattered clouds
666,Moa,CU,20.6569,-74.9403,84.52,71,45,11.81,scattered clouds
667,Sur,OM,22.9333,57.5333,81.66,81,94,4.99,light rain
668,Henties Bay,NA,-26.502,17.1583,52.48,51,0,4.79,clear sky
